,,,,,,
,"product_sku","product_node_id","nutrition_table_item","amount_per_serving","percent_daily_value ","Input Format"
1208,"3344",775,"(min. 2% Ursolic Acid)","20 mg","† ",1
1209,"3344",775,"Reishi Mushroom (</i>Ganoderma lucidum</i>) (Whole Fruiting Body)","20 mg","† ",1
1210,"3344",775,"Rhodiola Extract (<i>Rhodiola rosea</i>) (Root) (min. 3% Rosavins)","20 mg","† ",1
1211,"3344",775,"Banaba Extract (<i>Lagerstroemia speciosa</i>) (Leaf)","4 mg","† ",1
1212,"3344",775,"(min. 1% Corosolic Acid)",," ",1
1213,"3355",592,"Serving Size:","2 Vcaps&ampreg;",,1
1214,"3355",592,"Servings Per Container:",50,,1
1215,"3355",592,"Organic Acai Palmberry (Freeze-Dried) (Euterpe oleracea) (Fruit Skin and Pulp)","1.0 g (1,000 mg)*"," ",1
1216,"3365",796,"Serving Size:",,,1
1217,"3365",796,"Servings Per Container:",,,1
1218,"3368",781,"Serving Size:","2 Vcaps&ampreg;",,1
1219,"3368",781,"Servings Per Container:",45,,1
1220,"3368",781,"Vitamin B-6 (from Pyndoxine HCl)","2 mg",100%,1
1221,"3368",781,"Folate (as Folic Acid)","400 mcg",100%,1
1222,"3368",781,"Vitamin B-12 (as Methylcobalamin)","60 mcg",1000%,1
1223,"3368",781,"Iodine (from Kelp and Irish Moss)","225 mcg",150%,1
1224,"3368",781,"Zinc (from L-OptiZinc&ampreg; - Zinc L-Methionine Complex)","25 mg",167%,1
1225,"3368",781,"Selenium (from L-Selenomethionine) (Yeast-Free)","50 mcg",71%,1
1226,"3368",781,"Copper (from Copper Amino Acid Chelate)","1 mg",50%,1
1227,"3368",781,"L-Tyrosine (Free-Form)","1.0 g (1,000 mg)","† ",1
1228,"3368",781,"Irish Moss (<i>Chondrus crispus</i>) (Thallus)","200 mg","† ",1
1229,"3368",781,"Guggul (<em>Commiphora mukul</em>) (Resinous Sap)<br /> Standardized Extract (min. 2.5% Guggulsterones)","75 mg","† ",1
1230,"3368",781,"Organic Kelp (L<em>aminaria digitata</em>) (Whole Plant)","60 mg","† ",1
1231,"3368",781,"Ashwagandha (<em>Witharia sommifera</em>) (Root)<br /> Standardized Extract (min. 4.5% Withanolides)","50 mg","† ",1
1232,"3368",781,"Trace Mineral Concentrate","5 mg","† ",1
1233,"3377",683,"Serving Size:","2 Vcaps&ampreg;",,1
1234,"3377",683,"Servings Per Container:",30,,1
1235,"3377",683,"EstroG-100™ (a proprietary blend of extracts of <em>Phlomis umbrosa</em>, <em>Cynanchum wilfordii</em> and <em>Angelica gigas Nakai</em>)","514 mg","* ",1
1236,"3508",778,"Serving Size:","1 Vcap®",,1
1237,"3508",778,"Servings Per Container:",120,,1
1238,"3508",778,"Chromium (from Chromium Chelavite® Amino Acid Chelate)","60 mcg",50%,1
1239,"3508",778,"Sytrinol® (Proprietary Blend of Natural Citrus and Palm Fruit Extract)","150 mg","† ",1
1240,"3508",778,"Milk Thistle Extract (Silybum marianum) (Fruit/Seeds) (min. 80% Silymarin)","50 mg","† ",1
1241,"3508",778,"Alpha Lipoic Acid","50 mg","† ",1
1242,"3508",778,"Policosanol (frm Sugar Cane)","10 mg","† ",1
1243,"3771",644,"Serving Size:","1 Tablet",,1
1244,"3771",644,"Servings Per Container:",250,,1
1245,"3771",644,"Beta-Carotene (as pro-Vitamin A 0.6 mg)","1,000 IU",20%,1
1246,"3771",644,"Vitamin A (from Retinyl Palmitate)","4000 IU",80%,1
1247,"3771",644,"Vitamin C (as Ascorbic Acid)","60 mg",100%,1
1248,"3771",644,"Vitamin D (as Ergocalciferol)","100 IU",25%,1
1249,"3771",644,"Vitamin E (from d-alpha Tocopheryl Succinate)","30 IU",100%,1
1250,"3771",644,"Thiamine (from Thiamine HCl)","1.5 mg",100%,1
1251,"3771",644,"Riboflavin","1.7 mg",100%,1
1252,"3771",644,"Niacin (as Niacinamide)","20 mg",100%,1
1253,"3771",644,"Vitamin B-6 (from Pyridoxine HCl)","2 mg",100%,1
1254,"3771",644,"Folic Acid","400 mcg",100%,1
1255,"3771",644,"Vitamin B-12 (as Cyanocobalamin)","6 mcg",100%,1
1256,"3771",644,"Biotin","300 mcg",100%,1
1257,"3771",644,"Pantothenic Acid (from Calcium d-Pantothenate)","10 mg",100%,1
1258,"3771",644,"Calcium (from Calcium Carbonate)","150 mg",15%,1
1259,"3771",644,"Iron (from Amino Acid Chelate)","9 mg",50%,1
1260,"3771",644,"Iodine (from Potassium Iodide)","150 mcg",100%,1
1261,"3771",644,"Magnesium (from Magnesium Oxide)","75 mg",19%,1
1262,"3771",644,"Zinc (from Amino Acid Chelate)","15 mg",100%,1
1263,"3771",644,"Selenium (from L-Selenomethionine)","35 mcg",50%,1
1264,"3771",644,"Copper (from Amino Acid Chelate)","1 mg",50%,1
1265,"3771",644,"Manganese (from Amino Acid Chelate)","2 mg",100%,1
1266,"3771",644,"Chromium (from AAC**) (Chelavite®)","60 mcg",50%,1
1267,"3771",644,"Molybdenum (from Sodium Molybdate)","35 mcg",47%,1
1268,"3771",644,"Potassium (from Potassium Chloride)","40 mg",1%,1
1269,"3771",644,"Boron (from Boron Citrate)","150 mcg","† ",1
1270,"3771",644,"Lutein (from Marigold Extract)","100 mcg","† ",1
1271,"3771",644,"Lycopene (from Natural Tomato Extract)","100 mcg","† ",1
1272,"3771",644,"Vanadium (from Vanadyl Sulfate)","10 mcg","† ",1
1273,"3856",767,"Serving Size:","1 Tablet",,1
1274,"3856",767,"Servings Per Container:",90,,1
1275,"3856",767,"Beta-Carotene (as pro-Vitamin A 3 mg)","5,000 IU",100%,1
1276,"3856",767,"Vitamin C (from Calcium Ascorbate and as Ascorbic Acid)","200 mg",333%,1
1277,"3856",767,"Vitamin D (as Ergocalciferol)","200 IU",50%,1
1278,"3856",767,"Vitamin E (as d-alpha Tocopheryl Succinate)","100 IU",333%,1
1279,"3856",767,"Thiamine (from Thiamine HCl)","25 mg",1667%,1
1280,"3856",767,"Riboflavin","25 mg",1471%,1
1281,"3856",767,"Niacin (as Niacinamide)","25 mg",125%,1
1282,"3856",767,"Vitamin B-6 (from Pyridoxine HCl)","25 mg",1250%,1
1283,"3856",767,"Folic Acid","400 mcg",100%,1
1284,"3856",767,"Vitamin B-12 (as Cyanocobalamin)","100 mcg",1667%,1
1285,"3856",767,"Biotin","100 mcg",33%,1
1286,"3856",767,"Pantothenic Acid","25 mg",250%,1
1287,"3856",767,"Calcium (from Calcium Carbonate and Calcium Ascorbate)","50 mg",5%,1
1288,"3856",767,"Iron (from AAC**) (Bisglycinate) (Ferrochel®)","5 mg",28%,1
1289,"3856",767,"Iodine (from Potassium Iodide)","150 mcg",100%,1
1290,"3856",767,"Magnesium (from Magnesium Oxide and Magnesium Citrate)","30 mg",8%,1
1291,"3856",767,"Zinc (from Amino Acid Chelate)","10 mg",67%,1
1292,"3856",767,"Selenium (from L-Selenomethionine)","25 mcg",36%,1
1293,"3856",767,"Copper (from Amino Acid Chelate)","500 mcg",25%,1
1294,"3856",767,"Manganese (from Amino Acid Chelate)","3 mg",150%,1
1295,"3856",767,"Chromium (from AAC**) (Chelavite®)","25 mcg",21%,1
1296,"3856",767,"Molybdenum (from Sodium Molybdate)","50 mcg",67%,1
1297,"3856",767,"Potassium (from Potassium Chloride)","20 mg",1%,1
1298,"3856",767,"Choline (from Choline Bitartrate)","25 mg","† ",1
1299,"3856",767,"Inositol","25 mg","† ",1
1300,"3856",767,"PABA","25 mg","† ",1
1301,"3856",767,"Boron (from Boron Citrate)","500 mcg","† ",1
1302,"3856",767,"Vanadium (from Vanadyl Sulfate)","50 mcg","† ",1
1303,"3856",767,"<b>Spirulina (Algae)</b>","<b>50 mg</b>","<b>†</b> ",1
1304,"3856",767,"<b>Chlorella (Broken Cell Wall) (Algae)</b>","<b>50 mg</b>","<b>†</b> ",1
1305,"3856",767,"<b>Barley Grass (Organic)</b>","<b>50 mg</b>","<b>†</b> ",1
1306,"3856",767,"Lipase (400 USP/g)","5 mg","† ",1
1307,"3856",767,"Rutin","10 mg","† ",1
1308,"3856",767,"Citrus Bioflavonoids (37% as Hesperidin)","25 mg","† ",1
1309,"3856",767,"Betaine HCl","10 mg","† ",1
1310,"3856",767,"Glutamic Acid","10 mg","† ",1
1311,"3856",767,"Papain (Papaya) (140 MCU/g)","5 mg","† ",1
1312,"3856",767,"Bromelain (2400 GDU/g)","5 mg","† ",1
1313,"3856",767,"Amylase (5000 USP/g)","5 mg","† ",1
1314,"3856",767,"Lutein (from Marigold Extract)","250 mcg","† ",1
1315,"3856",767,"Lycopene (from Natural Tomato Extract)","250 mcg","† ",1
1316,"3856",767,"Alpha Lipoic Acid","25 mg","† ",1
1317,"3864",768,"Serving Size:","2 Tablets",,1
1318,"3864",768,"Servings Per Container:",90,,1
1319,"3864",768,"Beta-Carotene (as pro-Vitamin A 6 mg)","10,000 IU",200%,1
1320,"3864",768,"Vitamin C (from Calcium Ascorbate and as Ascorbic Acid)","500 mg",833%,1
1321,"3864",768,"Vitamin D (as Ergocalciferol)","400 IU",100%,1
1322,"3864",768,"Vitamin E (as d-alpha Tocopheryl Succinate)","200 IU",667%,1
1323,"3864",768,"Thiamine (from Thiamine HCl)","50 mg",3333%,1
1324,"3864",768,"Riboflavin","50 mg",2941%,1
1325,"3864",768,"Niacin (as Niacinamide)","50 mg",250%,1
1326,"3864",768,"Vitamin B-6 (as Pyridoxine HCl)","50 mg",2500%,1
1327,"3864",768,"Folic Acid","400 mcg",100%,1
1328,"3864",768,"Vitamin B-12 (as Cyanocobalamin)","100 mcg",1667%,1
1329,"3864",768,"Biotin","100 mcg",33%,1
1330,"3864",768,"Pantothenic Acid","50 mg",500%,1
1331,"3864",768,"Calcium (from Calcium Carbonate and Calcium Ascorbate)","100 mg",10%,1
1332,"3864",768,"Iron (from AAC*) (Bisglycinate) (Ferrochel®)","10 mg",56%,1
1333,"3864",768,"Iodine (from Potassium Iodide)","150 mcg",100%,1
1334,"3864",768,"Magnesium (from Magnesium Oxide and Magnesium Amino Acid Chelate)","50 mg",13%,1
1335,"3864",768,"Zinc (from Amino Acid Chelate)","15 mg",100%,1
1336,"3864",768,"Selenium (from L-Selenomethionine)","50 mcg",71%,1
1337,"3864",768,"Copper (from Amino Acid Chelate)","1 mg",50%,1
1338,"3864",768,"Manganese (from Amino Acid Chelate)","5 mg",250%,1
1339,"3864",768,"Chromium (from AAC**) (Chelavite®)","100 mcg",83%,1
1340,"3864",768,"Molybdenum (from Sodium Molybdate)","50 mcg",67%,1
1341,"3864",768,"Potassium (from Potassium Chloride)","50 mg",1%,1
1342,"3864",768,"Choline (from Choline Bitartrate)","50 mg","† ",1
1343,"3864",768,"Inositol","50 mg","† ",1
1344,"3864",768,"PABA","30 mg","† ",1
1345,"3864",768,"Boron (from Boron Citrate)","1 mg","† ",1
1346,"3864",768,"Vanadium (from Vanadyl Sulfate)","50 mcg","† ",1
1347,"3864",768,"<b>Spirulina (Algae)</b>","<b>250 mg</b>","<b>†</b> ",1
1348,"3864",768,"<b>Chlorella (Broken Cell Wall) (Algae)</b>","<b>250 mg</b>","<b>†</b> ",1
1349,"3864",768,"<b>Barley Grass (Organic)</b>","<b>250 mg</b>","<b>†</b> ",1
1350,"3864",768,"<b>Alfalfa Juice Concentrate</b>","<b>100 mg</b>","<b>†</b> ",1
1351,"3864",768,"Octocosanol (Wheat-Free)","100 mcg","† ",1
1352,"3864",768,"Green Tea Extract (<1 mg of caffeine)","50 mg","† ",1
1353,"3864",768,"Milk Thistle Extract (80% Silymarin)","50 mg","† ",1
1354,"3864",768,"Lipase (400 USP/g)","10 mg","† ",1
1355,"3864",768,"Rutin","25 mg","† ",1
1356,"3864",768,"Citrus Bioflavonoids (37% as Hesperidin)","50 mg","† ",1
1357,"3864",768,"Apple Pectin","25 mg","† ",1
1358,"3864",768,"Papain (Papaya) (140 MCU/g)","25 mg","† ",1
1359,"3864",768,"Bromelain (2400 GDU/g)","20 mg","† ",1
1360,"3864",768,"Amylase (5000 USP/g)","10 mg","† ",1
1361,"3864",768,"Chlorophyll","9 mg","† ",1
1362,"3864",768,"Lutein (from Marigold Extract)","250 mcg","† ",1
1363,"3864",768,"Lycopene (from Natural Tomato Extract)","250 mcg","† ",1
1364,"3864",768,"Alpha Lipoic Acid","50 mg","† ",1
1365,"3875",595,"Serving Size:","2 Tablets",,1
1366,"3875",595,"Servings Per Container:",30,,1
1367,"3875",595,"Beta-Carotene (as pro-Vitamin A 6 mg)","10,000 IU",200%,1
1368,"3875",595,"Vitamin C (from Calcium Ascorbate)","350 mg",583%,1
1369,"3875",595,"Vitamin D (as Ergocalciferol)","400 IU",100%,1
1370,"3875",595,"Vitamin E (from d-alpha Tocopheryl Succinate)","200 IU",667%,1
1371,"3875",595,"Vitamin K (as Phytonadione)","50 mcg",63%,1
1372,"3875",595,"Thiamine (Vit B-1) (from Thiamine HCl)","25 mg",1667%,1
1373,"3875",595,"Riboflavin (Vitamin B-2)","25 mg",1471%,1
1374,"3875",595,"Niacin (Vitamin B-3) (as Niacinamide)","50 mg",250%,1
1375,"3875",595,"Vitamin B-6 (from Pyridoxine HCl and Pyridoxal-5-Phosphate (P-5-P))","25 mg",1250%,1
1376,"3875",595,"Folate (as Folic Acid)","800 mcg",200%,1
1377,"3875",595,"Vitamin B-12 (as Methylcobalamin)","250 mcg",4167%,1
1378,"3875",595,"Biotin","300 mcg",100%,1
1379,"3875",595,"Pantothenic Acid (Vitamin B-5) (from Calcium d-Pantothenate)","100 mg",1000%,1
1380,"3875",595,"Calcium (from Calcium Carbonate and Calcium Ascorbate)","350 mg",35%,1
1381,"3875",595,"Iodine (from Kelp)","225 mcg",150%,1
1382,"3875",595,"Magnesium (from Magnesium Oxide, Magnesium Citrate and ZMA&#174;)","100 mg",25%,1
1383,"3875",595,"Zinc ((from ZinMax&ampreg; (Zinc Picolinate) and ZMA&ampreg;)","30 mg",200%,1
1384,"3875",595,"Selenium (from L-Selenomethionine)","200 mcg",286%,1
1385,"3875",595,"Copper (from Copper AAC*)","500 mcg",25%,1
1386,"3875",595,"Manganese (from Manganese AAC*)","3 mg",150%,1
1387,"3875",595,"Chromium (from Chromium Chelavite®)","200 mcg",167%,1
1388,"3875",595,"Molybdenum (from Molybdenum AAC*)","50 mcg",67%,1
1389,"3875",595,"Potassium (from Potassium Chloride)","50 mg",1%,1
1390,"3875",595,"Saw Palmetto Extract (Berries)<br />(<em>Serenoa repens</em>) (min. 45% Fatty Acids)","160 mg","† ",1
1391,"3875",595,"Panax Ginseng Extract (Roots) (min. 5% Ginsenosides)","100 mg","† ",1
1392,"3875",595,"ZMA®","55 mg","† ",1
1393,"3875",595,"Alpha Lipoic Acid","50 mg","† ",1
1394,"3875",595,"Choline (from Choline Bitartrate)","50 mg","† ",1
1395,"3875",595,"Kelp (<em>Laminaria digitata</em>) (Whole Plant)","45 mg","† ",1
1396,"3875",595,"Ginkgo Biloba Extract (Leaf) (min. 24% Ginkgoflavonglycosides)","30 mg","† ",1
1397,"3875",595,"Nettle Extract (Root) (<em>Urtica dioica</em>)","25 mg","† ",1
1398,"3875",595,"Grape Seed Extract (<em>Vitis vinifera</em>) (min. 90% Total Polyphenols)","25 mg","† ",1
1399,"3875",595,"Inositol (from Inositol Granules and Inositol Nicolinate)","25 mg","† ",1
1400,"3875",595,"Bromelain (2400 GDU/g)","25 mg","† ",1
1401,"3875",595,"Lipase (80,000 LU/g)","12.5 mg","† ",1
1402,"3875",595,"Papain (2000 USP/mg)","12.5 mg","† ",1
1403,"3875",595,"Amylase (5,000 FCC/g)","5 mg","† ",1
1404,"3875",595,"CoQ10 (as Ubiquinone)","5 mg","† ",1
1405,"3875",595,"Lycopene (from Natural Tomato Extract)","1 mg","† ",1
1406,"3875",595,"Boron (from Boron AAC*)","1 mg","† ",1
1407,"3875",595,"Lutein (from FloraGLO®)","500 mcg","† ",1
1408,"3875",595,"Vanadium (from Vanadium AAC*)","100 mcg","† ",1
1409,"4603",607,"Serving Size:","1 Vcap®",,1
1410,"4603",607,"Servings Per Container:",90,,1
1411,"4603",607,"Ashwagandha (<i>Withania somnifera</i>) Extract (Root)","450mg*"," ",1
1412,"4603",607,"(Standardized to min. 4.5% Total Withanolides)",," ",1
1454,"4614",619,"Serving Size:","1 Vcap&ampreg;",,1
1455,"4614",619,"Servings Per Container:",120,,1
1456,"4614",619,"Boswellia Extract (<em>Boswellia serrata</em>) (Gum Resin) (min. 65% Boswellic Acids)<br />","250 mg","* ",1
1457,"4614",619,"<div>Turmeric Root Extract (<em>Curcumin longa</em>) (min. 95% Curcuminoids)</div>","100 mg","* ",1
1458,"4614",619,"<span>Turmeric Root Powder (<em>Curcuma longa</em>)</span>","100 mg","* ",1
1494,"4626",626,"Serving Size:","1 Vcap®",,1
1495,"4626",626,"Servings Per Container:",60,,1
1496,"4626",626,"<strong>Celery Seed Standardized Extract</strong><em> (Apium graveolens)</em>1","<strong>100 mg*</strong>"," ",1
1497,"4626",626,"<strong>Horse Chestnut Standardized Extract</strong><em> (Aesculus hippocastanum)(seed)2</em>","<strong>200 mg*</strong>"," ",1
1498,"4626",626,"<strong>Hawthorn Standardized Extract </strong><em>(Crataegus laevigata)</em>(Leaf and Flower)3","<strong>25 mg*</strong>"," ",1
1636,"4677",660,"Serving Size:","2 capsules",,1
1637,"4677",660,"Servings Per Container:",50,,1
1638,"4677",660,"Total Carbohydrate","<1 g",1%,1
1639,"4677",660,"Fenugreek Powder (Trigonella foenum-graecum) (seed)","1 g (1000 mg)","† ",1
1715,"4703",678,"Serving Size:","2 Capsules",,1
1716,"4703",678,"Servings Per Container:",50,,1
1717,"4703",678,"Soursop (Graviola) (<i>Annona muricata</i>) (Leaf)","1.0 g (1,000 mg)","* ",1
1738,"4709",681,"Serving Size:","1 Capsule",,1
1739,"4709",681,"Servings Per Container:",90,,1
1740,"4709",681,"Total Carbohydrate","<1 g","<1% ",1
1741,"4709",681,"<b>Guggul Extract</b>","<b>750 mg</b>","<b>†</b> ",1
1742,"4709",681,"<b>(<i>Commiphora mukul</i>) (min. 2.5% Guggulsterones)</b>",," ",1
1757,"4713",685,"Serving Size:","1 Capsule",,1
1758,"4713",685,"Servings Per Container:",90,,1
1759,"4713",685,"<b>Horse Chestnut Extract</b> (<i>Aesculus hippocastanum</i>) (Seed)","<b>300 mg*</b>"," ",1
1760,"4713",685,"(Standardized to contain min. 20% (60 mg) Triterpenoid Saponins as Aescin)",," ",1
1761,"4713",685,"Rutin","200 mg*"," ",1
1762,"4715",682,"Serving Size:","2 Capsules",,1
1763,"4715",682,"Servings Per Container:",50,,1
1764,"4715",682,"Total Carbohydrate","0.9 g","<1% ",1
1765,"4715",682,"<b>Hawthorn Berry (<i>Crataegus oxyacantha</i>) (Fruit)</b>","<b>1.1 g (1,100 mg)</b>","<b>†</b> ",1
1779,"4719",771,"Serving Size:","2 Vcaps®",,1
1780,"4719",771,"Servings Per Container:",45,,1
1781,"4719",771,"Total Carbohydrate","0.8 g","&#60;1%* ",1
1782,"4719",771,"<strong>Stinging Nettle Extract*<br />  (<em>Urtica dioica</em>) (Root)</strong>","<strong>500 mg</strong>","<strong>†</strong> ",1
1783,"4727",739,"Serving Size:","1 Softgel",,1
1784,"4727",739,"Servings Per Container:",90,,1
1785,"4727",739,"Peppermint Oil (<em>Mentha piperita</em>)","0.2 mL/181.0 mg*"," ",1
1786,"4727",739,"Ginger Oil (<i>Zingiber officinale</i>)","0.02 mL/17.6 mg*"," ",1
1787,"4727",739,"Fennel Oil (<i>Foeniculum vulgare</i>)","0.02 mL/19.3 mg*"," ",1
1788,"4732",730,"Serving Size:","1 Softgel",,1
1789,"4732",730,"Servings Per Container:",90,,1
1790,"4732",730,"<b>Oregano oil (<i>Origanum vulgare</i>)(min. 55% Carvacrol)</b>","<b>0.2 mL / 181.0 mg</b>","<b>*</b> ",1
1791,"4732",730,"Ginger oil (<i>Zingiber officinale</i>)","0.02 mL / 17.6 mg","* ",1
1792,"4732",730,"Fennel oil (<i>Foeniculum vulgare</i>)","0.02 mL / 19.3 mg","* ",1
1793,"4773",788,"Serving Size:","1 Vcap®",,1
1794,"4773",788,"Servings Per Container:",90,,1
1795,"4773",788,"Chaste Berry Tree (Vitex) Extract (Fruit)<br /> (<em>Vitex agnus castus</em>) (Standardized to min. 0.5% Agnusides)","300 mg","* ",1
1796,"4773",788,"Dong Quai&#160;&#160;(<em>Angelica sinensis</em>) (Root)","150 mg","* ",1
1797,"4804",593,"Serving Size:","1 Tablespoon (15 mL)",,1
1798,"4804",593,"Servings Per Container:",31,,1
1799,"4804",593,"Calories",20," ",1
1800,"4804",593,"Total Carbohydrate","5 g","2%* ",1
1801,"4804",593,"<strong>Acai Liquid Concentrate (Contains Organic Acai Berry) (<em>Euterpe oleracea</em>) (Freeze-Dried) (Equivalent to 35,000 mg of Fresh Acai)</strong>","<strong>15 mL</strong>","<strong>†</strong> ",1
1802,"4853",656,"Serving Size:","1 Teaspoon (5 mL)",,1
1803,"4853",656,"Servings Per Container:",24,,1
1804,"4853",656,"Calories",20," ",1
1805,"4853",656,"Total Carbohydrate","4 g",2%,1
1806,"4853",656,"Zinc (from Zinc Citrate)","5 mg",35%,1
1807,"4853",656,"Proprietary Blend of:","5 mL","† ",1
1808,"4853",656,"Elder (Sambucus nigra)(Flowers), Elderberry (Sambucus nigra)(Fruit),",," ",1
1809,"4853",656,"Echniacea purpurea (Root Extract) and Zinc Citrate",," ",1
1810,"5675",632,"Serving Size:","3 TBSP(15g)",,1
1811,"5675",632,"Servings Per Container:",18,,1
1812,"5675",632,"Calories",100," ",1
1813,"5675",632,"Serving Size","3 TBSP (15 g)"," ",1
1814,"5675",632,"Calories from Fat",90," ",1
1815,"5675",632,"Total Fat","10 g",15%,1
1816,"5675",632,"Saturated Fat","8.5 g",40%,1
1817,"5675",632,"Trans Fat","0 g"," ",1
1818,"5675",632,"Cholesterol","0 g",0%,1
1819,"5675",632,"Total Carbohydrate","3.5 g",2%,1
1820,"5675",632,"Dietary Fiber","0.5 g"," ",1
1821,"5675",632,"Protein","1 g"," ",1
1822,"5675",632,"Vitamin A",,0%,1
1823,"5675",632,"Vitamin C",,0%,1
1824,"5675",632,"Calcium",,0%,1
1825,"5675",632,"Iron",,2%,1
1826,"5720",737,"Serving Size:","about 2 Pieces (40 g)",,1
1827,"5720",737,"Servings Per Container:","about 8.5",,1
1828,"5720",737,"<strong>Calories</strong>",100," ",1
1829,"5720",737,"Calories from Fat",0," ",1
1830,"5720",737,"Total Fat","0 g",0%,1
1831,"5720",737,"Saturated Fat","0 g",0%,1
1832,"5720",737,"Trans Fat","0 g"," ",1
1833,"5720",737,"<strong>Cholesterol</strong>","0 g",0%,1
1834,"5720",737,"<strong>Sodium</strong>","10 mg","&#60;1% ",1
1835,"5720",737,"<strong>Total Carbohydrate</strong>","26 g",9%,1
1836,"5720",737,"<strong>Dietary Fiber</strong>","5 g",20%,1
1837,"5720",737,"<strong>Sugars</strong>","16 g"," ",1
1838,"5720",737,"<strong>Protein</strong>","2 g"," ",1
1839,"5720",737,"Vitamin A",,8%,1
1840,"5720",737,"Calcium",,6%,1
1841,"5720",737,"Vitamin C",,2%,1
1842,"5720",737,"Iron",,2%,1
1843,"5831",706,"Serving Size:","1/4 Cup (25g) = 8 oz Milk",,1
1844,"5831",706,"Servings Per Container:",15,,1
1845,"5831",706,"Calories",90," ",1
1846,"5831",706,"Calories from fat",0," ",1
1847,"5831",706,"Total fat","0 g",0%,1
1848,"5831",706,"Saturated Fat","0 g",0%,1
1849,"5831",706,"Cholesterol","0 mg",0%,1
1850,"5831",706,"Sodium","130 mg",6%,1
1851,"5831",706,"Total Carbohydrate","12 g",4%,1
1852,"5831",706,"Dietary Fiber","0 g",0%,1
1853,"5831",706,"Sugars","11 g"," ",1
1854,"5831",706,"Protein","9 g"," ",1
1855,"5831",706,"Vitamin A",,0%,1
1856,"5831",706,"Calcium",,30%,1
1857,"5831",706,"Vitamin C",,0%,1
1858,"5831",706,"Iron",,0%,1
1859,"5908",604,"Serving Size:","1 TBSP (10 g)",,1
1860,"5908",604,"Servings Per Container:",34,,1
1861,"5908",604,"Calories",25," ",1
1862,"5908",604,"Calories from fat",0," ",1
1863,"5908",604,"Total fat","0 g",0%,1
1864,"5908",604,"Saturated Fat","0 g",0%,1
1865,"5908",604,"Cholesterol","0 mg",0%,1
1866,"5908",604,"Sodium","0 mg",0%,1
1867,"5908",604,"Total Carbohydrate","9 g",3%,1
1868,"5908",604,"Dietary Fiber","4 g",16%,1
1869,"5908",604,"Sugars","4 g"," ",1
1870,"5908",604,"Protein","0 g"," ",1
1871,"5972",747,"Serving Size:","3 Capsules",,1
1872,"5972",747,"Servings Per Container:",166,,1
1873,"5972",747,"Calories",6," ",1
1874,"5972",747,"Total Carbohydrates","1.3 g","<1% ",1
1875,"5972",747,"Dietary Fiber ††","1.1 g",4%,1
1876,"5972",747,"<b>Psyllium Husk Powder (<i>Plantago asiatica</i>) (Seed)</b>","<b>1.5 g (1,500 mg)</b>","<b>†</b> ",1
1877,"5975",746,"Serving Size:","1 Level Tablespoon",,1
1878,"5975",746,"Servings Per Container:",37,,1
1879,"5975",746,"Calories",34," ",1
1880,"5975",746,"Total Carbohydrates","8 g",3%,1
1881,"5975",746,"Dietary Fiber","6.7 g",27%,1
1882,"5975",746,"Calcium","27 mg",3%,1
1883,"5975",746,"Iron","162 mcg","<1% ",1
1884,"5975",746,"Psyllium Husks (<i>Plantago asiatica</i>) (seed)","9 g","† ",1
1885,"5993",662,"Serving Size:","2 1/2 Tablespoons (17 g)",,1
1886,"5993",662,"Servings Per Container:",26,,1
1887,"5993",662,"Calories",80," ",1
1888,"5993",662,"Calories from Fat",40," ",1
1889,"5993",662,"Total Fat","4 g","6%* ",1
1890,"5993",662,"Saturated Fat","0.5 g","3%* ",1
1891,"5993",662,"Trans Fat","0 g","† ",1
1892,"5993",662,"Cholesterol","0 mg",0%,1
1893,"5993",662,"Total Carbohydrate","8 g","3%* ",1
1894,"5993",662,"Dietary Fiber","7 g","28%* ",1
1895,"5993",662,"Sugars","0 g","† ",1
1896,"5993",662,"Protein","3 g","6%* ",1
1897,"5993",662,"Proprietary Organic Fiber Blend of:<br />Organic Golden Flax Seed Meal (cold-milled), Organic Gum Acacia, and Organic Inulin (FOS)","17 g","† ",1
1898,"5993",662,,," ",1
1899,"5993",662,"<strong>Naturally occurring fatty acids (example) (per serving)**</strong>",," ",1
1900,"5993",662,"Omega-3 Fatty Acids (Alpha Linolenic Acid)","2,550 mg"," ",1
1901,"5993",662,"Omega-6 Fatty Acids (Linoleic Acid)","765 mg"," ",1
1902,"5993",662,"Omega-9 Fatty Acids (Oleic Acid)","895 mg"," ",1
1903,"5993",662,"** subject to natural variability",," ",1
1904,"6268",676,"Serving Size:","2 TBSP",,1
1905,"6268",676,"Servings Per Container:",,,1
1906,"6268",676,"Calories",130," ",1
1907,"6268",676,"Serving Size","2 Tbsp. (21 g)"," ",1
1908,"6268",676,"Calories from Fat",80," ",1
1909,"6268",676,"Servings Per Container",21," ",1
1910,"6268",676,"Total Fat","9 g",14%,1
1911,"6268",676,"Saturated Fat","1 g",5%,1
1912,"6268",676,"Trans Fat","0 g"," ",1
1913,"6268",676,"Cholesterol","0 mg",0%,1
1914,"6268",676,"Sodium","8 mg",1%,1
1915,"6268",676,"Total Carbohydrate","8 g",3%,1
1916,"6268",676,"Dietary Fiber","8 g",32%,1
1917,"6268",676,"Sugars","0 g"," ",1
1918,"6268",676,"Protein","4 g"," ",1
1919,"6268",676,"Vitamin A",,0%,1
1920,"6268",676,"Vitamin C",,0%,1
1921,"6268",676,"Calcium",,6%,1
1922,"6268",676,"Iron",,15%,1
