SKU,Image,Featured Status,Name,Brand Name,Description Trimmed,List Price,Cost,Sell Price,Shippable,Weight,Weight Unit,Dimensions Unit,Length,Width,Height,Health Concerns,,Product Category,Package quantity,Default cart quantity
3342,,,Relora¨ 300 mg - 60 Vcaps¨,NOW Foods,"Stress &; Appetite Control Relaxing, but Non-Sedating Supports Healthy Cortisol Levels* A Dietary Supplement Vegetarian Formula Chronic stress has been found to be a major contributing factor in overeating.&nbsp; NOW&reg; Relora&reg; is a safe, non-sedating formula that can help to alleviate symptoms associated with stress such as nervous tension, irritability, concentration difficulties and occasional sleeplessness. The relaxing&nbsp; effect of Relora&reg; can thereby help to control appetite and prevent stress-related eating, aiding in weight control.&nbsp; NOW&reg; Relora&reg; is an all-natural proprietary blend of plant extracts from Magnolia officinalis and Phellodendron amurense that is not habit-forming.*&nbsp;Read More about Relora from Your Health Professor",17.99,8.99,17.99,TRUE,0.16,LB,in,6,6,6,Weight Management || Stress & Anxiety Support,2,Diet/Weight Management,1,1
3282,,,Respir-Allª (Allergy Support) Vegetarian - 60 Tabs,NOW Foods,"Respir-All&#8482; is a synergistic combination of key vitamins, minerals and herbal extracts that nutritionally support healthy respiratory functions.*&nbsp; Look for this and other fine NOW products in health food stores nationwide.",17.99,8.99,17.99,TRUE,0.22,LB,in,6,6,6,Respiratory Support ,2,Immune System Support,1,1
3353,,,Natural Resveratrol 200 mg - 60 Vcaps¨,NOW Foods,"Mega PotencyCardiovascular Support*200 mgwith Red Wine ExtractA Dietary SupplementVegetarian FormulaResveratrol is a polyphenol naturally found in the skin of red grapes, certain berries, and other plants.&nbsp; Resveratrol helps to support cardiovascular health through its antioxidant action, as well as through its ability to maintain a healthy inflammatory response.&nbsp;&nbsp;Non-clinical studies indicate that Resveratrol can duplicate many of the anti-aging effects of calorie restriction and may promote cellular longevity without dieting.*Also available in 50 mg capsules (click here).",29.99,14.99,29.99,TRUE,0.146,LB,in,6,6,6,Antioxidants || Cardiovascular Support ,2,Antioxidant,1,1
4754,4754.Rhodiola(60v).png,,Rhodiola (Rhodiola rosea) - 60 Vcaps,NOW Foods,"Adaptogenic Herb500 mg3% Standardized ExtractHelps body to adapt to stress*A Dietary SupplementVegetarian Formula&nbsp;Rhodiola (Rhodiola rosea) is indigenous to the Arctic and Alpine regions of Europe, Asia and America and has long been used as a tonic by many cultures, including the Ancient Greeks. Rhodiola is generally known as an &ldquo;adaptogen&rdquo;, a term which refers to any agent possessing the ability to increase the body's capacity to adapt to stressful conditions.* This standardized extract of min. 3% Total Rosavins and min. 1% Salidrosides is the highest potency of Rhodiola available. Rhodiola: A Rosea by Any Other Name is Not as SweetRead More about Rhodiola from Your Health Professor",15.99,7.99,15.99,TRUE,0.17,LB,in,6,6,6,Antioxidants || General Health & Wellness ,2,Herbs & Mushrooms,1,1
2148,2148.D-Ribose(90t).png,,D-Ribose 1500 mg - 90 Tablets,NOW Foods,"Chewable Fuels ATP Energy Production* Natural Orange Juice Flavor A Dietary Supplement Vegetarian Formula Ribose occurs naturally in all living cells.&nbsp; It is a simple sugar that begins the metabolic process for ATP production.&nbsp; D-Ribose works synergistically with, and enhances the benefits of, creatine supplements.*&nbsp; NOW sells creatine in powder, capsule and tablet form.",31.99,15.99,31.99,TRUE,0.57,LB,in,6,6,6,Cardiovascular Support || Circulatory Support || Fitness,2,Sports Nutrition,1,1
2565,2565.RoyalJelly(60c).png,,Royal Jelly - 60 Caps,NOW Foods,"Nutrient Rich Superfood 1500 mg Equivalency High Potency, Freeze-Dried 6% 10-HDA A Dietary Supplement &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Royal Jelly is a natural source of many nutrients.&nbsp; Royal Jelly is the only food for the Queen Bee, and it enables her to outlive worker bees thirty fold!&nbsp; The Queen Bee is also very fertile, laying up to 2,000 eggs each day throughout her life. Freeze-dried Royal Jelly is naturally produced in dry powder form and is especially suitable for two piece capsules. This Royal Jelly has been freeze-dried to maintain maximum stability and is among the finest products available.&nbsp; 10-HDA (10-hydroxy-d-decenoic acid) is one of the active, measurable components of Royal Jelly.",18.99,9.49,18.99,TRUE,0.16,LB,in,6,6,6,General Health & Wellness,2,Bee Products,1,1
135,0135.SAMe(30t).png,,"SAMe 100 mg Vegetarian, Enteric Coated - 30 Tabs",NOW Foods,"Nervous System Support Supports Emotional Well-Being Supports Joint Health* Vegetarian Formula SAMe (S-adenosylmethionine), a compound native to the body, is a critical component of many biochemical reactions, including those that affect brain biochemistry and joint health.&nbsp; Numerous studies have indicated that SAMe can help to temporarily alleviate minor joint discomfort resulting from overexertion or stress.&nbsp;&nbsp;&nbsp; In addition, because SAMe is also necessary for the synthesis of neurotransmitters, it plays an important role in mood support.&nbsp; NOWÂ® SAMe is enteric-coated, which makes it very well tolerated and protects it from degradation.* Product FAQ's Read More about&nbsp;SAMe&nbsp;from Your Health Professor Related Products Clinical Trial Supports Efficacy of NOWÂ® SAMe for OA of the Knee Arthritis Drug Withdrawn, People are Looking for Alternative",16.99,8.49,16.99,TRUE,0.25,LB,in,6,6,6,Joint Support || Mood support,2,Amino Acids,1,1
139,0139.SAMe(30t).png,,SAMe 400 mg Vegetarian - 30 Tablets,NOW Foods,"Nervous System Support Supports Emotional Well-Being Supports Joint Health* Vegetarian Formula Enteric Coated SAMe (S-adenosylmethionine), a compound native to the body, is a critical component of many biochemical reactions, including those that affect brain biochemistry and joint health.&nbsp; Numerous studies have indicated that SAMe can help to temporarily alleviate minor joint discomfort resulting from overexertion or stress.&nbsp;&nbsp;&nbsp; In addition, because SAMe is also necessary for the synthesis of neurotransmitters, it plays an important role in mood support.&nbsp; NOWÂ® SAMe is enteric-coated, which makes it very well tolerated and protects it from degradation.* Product FAQ's Read More about&nbsp;SAMe&nbsp;from Your Health Professor Related Products Clinical Trial Supports Efficacy of NOWÂ® SAMe for OA of the Knee Arthritis Drug Withdrawn, People are Looking for Alternative",45.99,22.99,45.99,TRUE,0.4,LB,in,6,6,6,Joint Support || Mood support,2,Amino Acids,1,1
6781,6781.Soybeans(12oz).png,,Soybeans Dry-Roasted and Salted - 12 oz. - Non-GE,NOW Foods,"Dry Roasted and Salted Soybeans are one of natureï¿½s most tasty and nutritious treats. High in protein and magnesium and low in saturated fat, our dry, roasted soybeans have a satisfying crunch similar to dry roasted peanuts. NOW dry roasted soybeans are non-genetically engineered and manufactured using a proprietary chemical-free process. These soy nuts are dried to contain only 2% moisture to ensure longer shelf life with that same fresh taste! Product FAQ's Organic Products List",2.99,1.99,2.99,TRUE,0.83,LB,in,6,6,6,,2,Healthy Foods,1,1
7025,7025.PumpkinSeeds(16oz).png,,Pumpkin Seeds Raw - 1 lb,NOW Foods,"NOW Pumpkin Seeds are a healthy snack that can be enjoyed all year long.&nbsp;&nbsp;This wonderful source of nutrients is naturally rich in essential fatty acids, magnesium, iron, zinc, protein, and fiber.&nbsp;&nbsp; Raw pumpkin seeds are so healthy in fact, the precious oil inside is pressed and used as a nutritional oil as well.&nbsp;&nbsp;NOW supplies 1000 mg of pumpkin seed oil in softgel form for those wanting the benefits of pumpkin seeds in a convenient capsule form.",6.49,4.33,6.49,TRUE,1.09,LB,in,6,6,6,,2,Healthy Foods,1,1
7050,7050.SunflowerSeeds(16oz).png,,Sunflower Seeds Raw Hulled Unsalted - 1 lb,NOW Foods,"Raw Sunflower Seeds provide a wealth of important nutrients.ï¿½ï¿½They are an excellent source of Vitamin E, Magnesium, and Copper.ï¿½ï¿½They also provide Iron, Zinc, and some Calcium.ï¿½ï¿½They are low in saturated fat and are a good source of dietary fiber.",3.49,2.33,3.49,TRUE,1.08,LB,in,6,6,6,,2,Healthy Foods,1,1
6791,6791_Soybeans(12oz).png,,Soybeans Dry-Roasted and Unsalted - 12 oz. - Non-GE,NOW Foods,"Dry Roasted and unsalted Soybeans halves are a tasty and low-sodium nutritious treat. They are high in protein and magnesium and low in saturated fat. Dry roasted soybeans have a satisfying crunch similar to dry roasted peanuts. NOW dry roasted soybeans are manufactured using a proprietary chemical-free process.ï¿½ These soy nuts are dried to contain only 2% moisture to eliminate the problem of rancidity. NOW Soybeans are also one of the richest natural sources of isoflavones (0.2%) including: genestein, glycitein and daidzein. Read FAQ's ï¿½ Organic Products List ï¿½",2.99,1.99,2.99,TRUE,0.83,LB,in,6,6,6,,2,Healthy Foods,1,1
7054,7054.SunflowerSeeds(16oz).png,,Sunflower Seeds Roasted and Salted Hulled - 1 lb,NOW Foods,"Roasted and salted, hulled Sunflower Seeds are a tasty treat that can be enjoyed anywhere, anytime. These seeds can be used in baking, sprinkled on salads, or added to breads.&nbsp;&nbsp;Hulled Sunflower Seeds provide a wealth of important nutrients. They are an excellent source of Vitamin E, Magnesium, Copper and Unsaturated Fatty Acids. They are low in saturated fat and are a good source of dietary fiber.",3.99,2.66,3.99,TRUE,1.07,LB,in,6,6,6,,2,Healthy Foods,1,1
6717,6717.CajunSticks(9oz).png,,Sesame Sticks Cajun - 9 oz.,NOW Foods,"No Preservatives No Trans-Fats 100% Natural Enjoy NOWÂ® Sesame Snacks as a tasty nutritional treat.&nbsp; Our delicious selection includes the following varieties:&nbsp; Whole Wheat, Cajun and Garlic.&nbsp; Each Sesame Treat is 100% natural with no synthetic flavors, preservatives, additives or colors.",2.99,1.99,2.99,TRUE,0.65,LB,in,6,6,6,,2,Healthy Foods,1,1
3270,,,Shark Cartilage 750 mg - 100 Caps,NOW Foods,"100% PureImmune System Support*Rich in MucopolysaccharidesNatural Source of ChondroitinNOW&reg; Shark Cartilage is derived from 100% pure freeze dried backbone of sharks and is a natural source of chondroitin and glycosaminoglycans (GAG's).&nbsp;&nbsp;Our powder is thoroughly tested for important shark components and contains no solvents, bleaches or chemical processing agents.&nbsp; The sharks&nbsp;harvested are also used for food purposes.Due to the natural variation in shark cartilage, color, texture or taste may vary, but the same high quality is guaranteed.&nbsp;",14.99,7.49,14.99,TRUE,0.33,LB,in,6,6,6,Joint Support,2,Joint & Structural Support,1,1
1407,,,,NOW Foods,,,,,TRUE,,LB,in,6,6,6,,2,Vitamins,1,1
1408,,,,NOW Foods,,,,,TRUE,,LB,in,6,6,6,,2,Vitamins,1,1
1905,,,Slimaluma¨ Plus - 60 Vcaps¨,NOW Foods,"Appetite Control with Green Tea and Yerba Mate Clinically Tested Caralluma Extract Herbal Energy* A Dietary Supplement Vegetarian Formula Patented Extract NOWï¿½ Slimalumaï¿½ Plus contains a patented extract of Caralluma fimbriata, an edible succulent native to India.ï¿½ Slimalumaï¿½ has been clinically tested and shown to be a safe and effective dietary supplement for use in appetite control and weight management.ï¿½ NOWï¿½ Slimalumaï¿½ Plus also features the synergistic ingredients Green Tea Extract and Yerba Mate for their antioxidant and energizing effects.*",24.99,12.49,24.99,TRUE,0.16,LB,in,6,6,6,Weight Management,2,Diet/Weight Management,1,1
3856,,,Special One Multiple - 90 Tabs,NOW Foods,"Multiple Vitamin &#38; Mineral Green Superfoods Antioxidant Protection A Dietary Supplement Vegetarian Formula Improved Formula! Multiple vitamins help to bridge the nutrient gap in our daily diets. In today's world of processed foods and fast-paced lifestyles, many of us do not get the daily recommended allowance of vitamins, minerals and other nutrients. Multiple vitamins can help fill in the areas lacking in our diets, and are formulated to provide a broad range of nutrition in a synergistic manner. Read FAQ's",21.99,10.99,21.99,TRUE,0.45,LB,in,6,6,6,General Health & Wellness,2,Vitamins,1,1
3864,,,Special Two - 180 Tabs,NOW Foods,"High Potency Multiple Green Superfoods Antioxidant Protection Improved Formula! A Dietary Supplement Vegetarian Formula Multiple vitamins help to bridge the nutrient gap in our daily diets. In today's world of processed foods and fast-paced lifestyles, many of us do not get the daily recommended allowance of vitamins, minerals and other nutrients. Multiple vitamins can help fill in the areas lacking in our diets, and are formulated to provide a broad range of nutrition in a synergistic manner. &nbsp; Product FAQ's",47.99,23.99,47.99,TRUE,0.95,LB,in,6,6,6,General Health & Wellness,2,Vitamins,1,1
6968,6968.SteviaBalance(100 box).png,,Stevia Balance with Inulin and Chromium - 100 Packets,NOW Foods,"900 mg Inulin 50 mcg Chromium Calorie-Free Superior Taste Natural Herbal Supplement Stevia rebaudiana is a small plant native to Paraguay and Brazil.&nbsp;&nbsp;In 1887, its usage was recorded&nbsp;by a&nbsp;natural scientist named&nbsp;Antonio Bertoni who learned of the herb from the Guarani Paraguayan Indians.&nbsp; The Guarani Paraguayan Indians traditionally used Stevia rebaudiana to flavor bitter&nbsp;tribal beverages. Two French chemists named Bridel and Lavieille began to unravel the secret of Stevia in 1931 with explatory extraction work on Stevia rebaudiana leaves.&nbsp; Their research yielded a pure, white, crystalline compound they named ""stevioside"" which is responsible for Stevia's flavorful properties.&nbsp; Our Stevia Extract&nbsp;is based on this research. Inulin is a fructooligosaccharide derived from chicory.&nbsp; As a prebiotic, it stimulates the growth of friendly intestinal&nbsp;flora to support good colon health.*&nbsp; It has a low glycemic index making it suitable for persons on certain types of restricted diets. Chromium is a trace mineral that is significantly reduced in the American diet due to the over processing of our foods.&nbsp; It is involved in a number of important bodily functions and is an effective synergist for Stevia and Inulin. &nbsp; We hope you enjoy our Stevia product and continue to look to NOW for all your dietary supplement needs. &nbsp; Stevia Extract is a Dietary Supplement. &nbsp; Read more about Stevia from Your Health Professor &nbsp; Product FAQ's",9.99,5.99,9.99,TRUE,0.46,LB,in,6,6,6,,2,Stevia,1,1
6960,6960_BetterStevia(1oz).png,,Stevia Extract Powder - 1 oz.,NOW Foods,"Zero Calorie SweetenerCertified OrganicServing Scoop Enclosed!NOW&reg; BetterStevia&trade; is a zero-calorie, low glycemic, certified organic sweetener that makes a perfectly healthy substitute for table sugar and artificial sweeteners. Unlike chemical sweeteners, NOW&reg; BetterStevia&trade; contains pure Stevia extract. NOW Foods takes special measures to preserve Stevia's natural qualities in this unique, pure, better-tasting Stevia.Read more about Stevia from Your Health ProfessorProduct FAQ's",8.99,5.39,8.99,TRUE,0.13,LB,in,6,6,6,,2,Stevia,1,1
6955,6955_BetterStevia(2oz).png,,,NOW Foods,,,,,TRUE,,LB,in,6,6,6,,2,Stevia,1,1
6954,6954.SteviaLiquidExt(10ml).png,,,NOW Foods,,,,,TRUE,,LB,in,6,6,6,,2,Vitamins,1,1
4719,4719.NettleRoot(90v).png,,Nettle Root Extract 250 mg Vegetarian - 90 Vcaps¨,NOW Foods,"Stinging Nettle Root Extract Supports Prostate Health* 250 mg A Dietary Supplement Vegetarian Formula &nbsp; Stinging Nettle has been used according to tradition, since the days of Caesar 2,000 years ago.&nbsp;&nbsp;NOWÂ® Stinging Nettle Root is concentrated and standardized to the highest European standards, where it has been researched and widely used.",14.99,7.49,14.99,TRUE,0.21,LB,in,6,6,6,Men's Health || General Health & Wellness,2,Herbs & Mushrooms,1,1
490,,,Stress Plus - Vegetarian - 50 Tabs,NOW Foods,"NOW Stress Plus is an exceptional and comprehensive formula of B Vitamins, enriched with Vitamin C (as ascorbic acid) and Valerian Root.&nbsp;&nbsp;This proprietary blend is an ideal way to replenish the vital nutrients that we consistently expend on a daily basis.&nbsp;&nbsp;Essential to virtually all aspects of life including cellular energy transfer, metabolism, reproduction, digestive function, detoxification and more, B vitamins play an important role in our ability to function at the top of our game.&nbsp;&nbsp;By promoting a calm attitude with just touch of valerian, NOW Stress Plus helps keep important water-soluble nutrients active in the body longer.*",11.99,5.99,11.99,TRUE,0.31,LB,in,6,6,6,General Health & Wellness,2,Vitamins,1,1
6965,6965.Sucanat(2lb).png,,"Sucanat¨ - 2 lb., Organic",NOW Foods,"Certified OrganicGranulated CaneBecause nothing is added and only water is removed, Sucanat (R) retains all of the vitamins, minerals and trace elements found in the natural sugar cane plant. Sucanat&reg; is a registered trademark of Wholesome Sweeteners, Inc. and NOW Foods is a licensed distributor of Sucanat&reg;.&nbsp; This 100% pure product contains no additives or preservatives.Organic Products List",6.99,4.66,6.99,TRUE,2.11,LB,in,6,6,6,,2,hea,1,1
1757,,,Super Primrose 1300 mg - 120 Softgels,NOW Foods,Women's Health 1300 mg of Evening Primrose Oil Supports Healthy Prostaglandin Levels Balanced Immune Response* Hexane Free NOWÂ® Super Primrose Oil is a high potency Evening Primrose&nbsp;(EPO) supplement containing naturally occurring Gamma Linoleic Acid (GLA).&nbsp; GLA is a fatty acid that is important for healthy inflammatory and immune response.&nbsp; Evening Primrose Oil may be used to provide nutritional support for mild discomfort associated with PMS.&nbsp; Evening Primrose Oil also helps maintain healthy skin and circulatory function.*&nbsp; NOWÂ® Super Primrose is hexane free. Product FAQ's Quality of Primrose Oil Online Seminar - Women's Health Issues: Listen to a seminar&nbsp;on women's health issues and the supplements that address some of the most common concerns for women today.&nbsp; Presented by Dr. Hyla Cass.,24.99,12.49,24.99,TRUE,0.65,LB,in,6,6,6,Women's Health || Circulation || Joint Health,2,Nutritional Oils,1,1
1434,,,Super Citrimax¨ with Chromium 750 mg - 90 Caps,NOW Foods,"Super CitrimaxÂ®&#160; is a herbal extract rich in (-)hydroxycitric acid (HCA), naturally derived from the Garcinia cambogia fruit in India. Super CitrimaxÂ®&#160; and ChromeMate form a potent combination of ingredients that have been the focus of scientific research validating their use. &#160; Product FAQ's Related Products",23.99,11.99,23.99,TRUE,0.34,LB,in,6,6,6,Weight Management,2,Diet/Weight Management,1,1
3344,,,Super Cortisol Support with Relora¨ - 90 Vcaps¨,NOW Foods,"Adrenal Support with Relora&ampreg; Enhances Energy Levels Supports Weight Management* Vegetarian Formula Recommended by Hyla Cass, MD NOW&ampreg; Super Cortisol Support is an herbal and nutritional formula designed to support healthy adrenal function and maintain healthy cortisol levels already within the normal range.&ampnbsp; The adrenal glands help the body respond and adjust to stress generated from both internal and external forces. Under chronic stress, cortisol can be overproduced, resulting in weight gain and difficulty in managing healthy blood sugar levels.&ampnbsp; Super Cortisol Support combines adaptogenic herbs with Chromium, Corosolic Acid and Relora&ampreg; to help the body manage the negative effects of stress such as excess abdominal fat deposition, overeating, and low energy levels. *Read More about Relora from Your Health Professor",29.99,14.99,29.99,TRUE,0.21,LB,in,6,6,6,Stress & Anxiety Support ||Mood Support || Nervous System Support,2,Diet/Weight Management,1,1
2960,2960.SuperEnzymes(90t).png,,Super Enzymes - 90 Tabs,NOW Foods,"Supports Healthy DigestionBreaks down Fats, Carbs &ampamp; ProteinOptimizes Nutrient Uptake*A Dietary SupplementNOW&ampreg; Super Enzyme tablets are a comprehensive blend of enzymes that support healthy digestive functions.&ampnbsp; Bromelain, Ox Bile, Pancreatin and Papain have been formulated to optimize the breakdown of fats, carbohydrates and protein for maximum assimilation.*Read FAQ's",12.99,6.49,12.99,TRUE,0.25,LB,in,6,6,6,Digestive Support,2,Digestive Support,1,1
2962,2962.SuperEnzymes(180t).png,,Super Enzymes - 180 Tabs,NOW Foods,"Supports Healthy DigestionBreaks down Fats, Carbs &ampamp; ProteinOptimizes Nutrient Uptake*A Dietary SupplementNOW&ampreg; Super Enzyme tablets are a comprehensive blend of enzymes that support healthy digestive functions.&ampnbsp; Bromelain, Ox Bile, Pancreatin and Papain have been formulated to optimize the breakdown of fats, carbohydrates and protein for maximum assimilation.*Read FAQ's",23.99,11.99,23.99,TRUE,0.45,LB,in,6,6,6,Digestive Support,2,Digestive Support,1,1
3508,,,Sytrinol - 120 Vcaps¨,NOW Foods,"Cholesterol Formula Cardiovascular Health 150 mg Sytrinol&ampreg; / 10 mg Policosanol Maintains Healthy Rnage Cholesterol and Triglyceride Levels* A Dietary Supplement Vegetarian Formula NOW&ampreg; Sytrinol&ampreg; Cholesterol Formula contains the patented and clinically tested ingredient, Sytrinol&ampreg;.&ampnbsp;Sytrinol&ampreg; is a proprietary formula consisting of polymethoxylated flavones (PMF's) from citrus, palm tocotrienols and other proprietary constituents. Studies have shown that Sytrinol&ampreg; helps maintain cholesterol and triglyceride levels already within the healthy range.&ampnbsp;NOW&ampreg; Sytrinol&ampreg; Cholesterol Formula also contains Policosanol, a blend of long-chain fatty alcohols (LCFA) derived from sugar cane for its synergistic effect. In addition, Milk Thistle and Alpha Lipoic Acid have been included for their antioxidant effects, as well as to support liver health. This combination of ingredients makes NOW&ampreg; Sytrinol&ampreg; Cholesterol Formula an ideal supplement for naturally supporting overall cardiovascular function.* Read more about Cardio Health from Your Health Professor",44.99,22.49,44.99,TRUE,0.26,LB,in,6,6,6,Cholesterol,2,Cholesterol/Cardiovascular Support,1,1
2198,2198.TestoJack200(60v).png,,TestoJack 200ª - 60 Vcaps¨,NOW Foods,"Extra Strength Male Performance Formula Supports Healthy Sexual Activity Virility Enhancement* A Dietary Supplement Vegetarian Formula NOW&ampreg; TestoJack 200&amptrade; is an extra strength combination of natural herbal ingredients known to support a man's healthy sexual activity and overall vitality. &ampnbsp;With Tongkat Ali, Tribulus, Maca and Horny Goat Weed, TestoJack 200&amptrade; is a targeted botanical formula that a man can use to maintain reproductive function, libido, and sexual performance. &ampnbsp;The addition of American and Panax Ginseng plus Muira Puama round out this formula through their ability to support sustained energy levels. &ampnbsp;This synergistic combination helps to create a dynamic one-two punch for the overall promotion of reproductive health and sexual drive.*",32.99,16.49,32.99,TRUE,1.7,LB,in,6,6,6,Fitness || Men's Health,2,Sports Nutrition,1,1
2168,2168.TestoJack100(60vc).png,,TestoJack 100ª - 60 Vcaps¨,NOW Foods,"Male Performance Formula Increases Virility Supports Healthy Testosterone* A Dietary Supplement Vegetarian Formula NOW&ampreg; TestoJack 100&amptrade; contains a potent standardized extract of Eurycoma longifolia, commonly known as Tongkat Ali or Long Jack. &ampnbsp;LJ100&ampreg; contains bioactive Eurypeptides, the active constituents of Tongkat Ali.&ampnbsp; Clinical and non-clinical studies have shown that Tongkat Ali extracts support male reproductive function and healthy testosterone levels.&ampnbsp; Tribulus has been included for its virility supporting effects as shown in scientific studies.&ampnbsp; TestoJack 100&amptrade; also contains ZMA&ampreg;, a synergistic combination of zinc and magnesium for the support of healthy immune, reproductive and neuromuscular function.&ampnbsp; This combination of ingredients in TestoJack 100&amptrade; provides enhanced energy levels without the anxiety or insomnia that accompanies other energy supplements, as well as overall support for men's health.* &ampnbsp;",24.99,12.49,24.99,TRUE,0.21,LB,in,6,6,6,Fitness || Men's Health,2,Sports Nutrition,1,1
3368,,,Thyroid Energyª - 90 Vcaps¨,NOW Foods,"Thyroid SupportSupports Healthy Thyroid FunctionSupports Healthy Metabolism*A Dietary SupplementNOW&ampreg; Thyroid Energy&amptrade; is a complete nutritional supplement for the support of healthy thyroid function. NOW&ampreg; has combined Iodine (from Kelp) and Tyrosine, the two integral constituents of thyroid hormone, with the minerals Selenium, Zinc and Copper, to assist in its production. In addition, NOW&ampreg; Thyroid Energy&amptrade; contains Guggul Extract, an Ayurvedic herb known for its ability to support a healthy metabolism.* Online Seminar - Women's Health Issues: Listen to a seminar&ampnbsp;on women's health issues and the supplements that address some of the most common concerns for women today.&ampnbsp; Presented by Dr. Hyla Cass.",19.99,9.99,19.99,TRUE,0.32,LB,in,6,6,6,General Health & Wellness || Energy Support,2,Diet/Weight Management,1,1
3080,,,Tocotrienols & E Complex - 60 Softgels,NOW Foods,"Tocotrienols and Tocopherols are potent antioxidants that are 100% natural.ï¿½ We have combined these nutrients with Rice Bran Oil, d-alpha Vitamin E and yeast-free Selenium.ï¿½ The result is a synergistic combination of nutritional antioxidants that can form the basis for a healthy nutritional program.*",29.99,14.99,29.99,TRUE,0.2,LB,in,6,6,6,Antioxidants || Cardiovascular Support ,2,Antioxidant,1,1
2170,2170.Tribulus(100c).png,,Tribulus 500 mg - 100 Caps,NOW Foods,"500 mg Standardized Extract Minimum 45% Saponins A Dietary Supplement &ampnbsp; Tribulus terrestris has been used for centuries in ancient Greece, India and Africa to support fertility and rejuvenate the body. Recent scientific studies indicate that, although it actually contains no hormones, Tribulus helps to support healthy hormone production&ampnbsp;and male reproductive health. Tribulus has been used by some of the world's most elite athletes, but may be used by the recreational athlete as well. Our minimum 45% saponin content makes NOW&ampreg; Tribulus one of the most potent formulas available.* Product FAQ's",14.99,7.49,14.99,TRUE,0.22,LB,in,6,6,6,Men's Health,2,Sports Nutrition,1,1
3323,,,Tru Hoodia Complexª - 60 Vcaps¨,NOW Foods,"Herbal Satiety* With High Potency Hoodia Plus Green Tea, ChromeMateÂ® &#38; Theobromine Vegetarian Formula NOWÂ® Tru Hoodia Complex&#8482; is a potent dietary supplement combination of herbs and nutrients.&#160; In addition to Hoodia gordonii, Tru Hoodia Complex&#8482; includes Green Tea Extract that contains naturally occurring caffeine, which supports healthy thermogenic activity.&#160; Chromium bonded to niacin has also been included for support of healthy blood glucose levels already within the normal range, as well as for utilization of protein and fat.&#160; The benefits of the product will best be seen with regular use.&#160; NOW has designed Tru Hoodia Complex&#8482; as a dietary supplement formula to assist you in achieving your health goals.* &#160; Related Products",21.99,10.99,21.99,TRUE,0.16,LB,in,6,6,6,Weight Management,2,Diet/Weight Management,1,1
6972,6972.TurbinadoSugar(2.5oz).png,,"Turbinado Sugar - 2.5 lbs. - Organic, Non-GE",NOW Foods,Turbinado Sugar is a partially refined sugar in which about 2/3 of the original molasses content has been removed. Read more about Turbinado Sugar from Your Health Professor,5.99,3.99,5.99,TRUE,2.62,LB,in,6,6,6,,2,Healthy Foods,1,1
3145,,,Ubiquinol CoQH-CFª - 60 Softgels,NOW Foods,"Cardiovascular Health Active Antioxidant Form of&#160;CoQ10 - 50 mg Higher Bioavailability* A Dietary Supplement &#160; NOWÂ® Ubiquinol CoQH-CF&#8482; contains the reduced form of CoQ10 (Coenzyme Q10) which has been shown in scientific studies to be a highly bioavailable and active antioxidant form of CoQ10.&#160; The addition of d-Limonene to this product naturally improves its solubility, which further enhances intestinal absorption, and thereby provides superior overall biological value.&#160; Coenzyme Q10 is present in almost all cells, where it is necessary for mitochondrial energy production.&#160; The body's highest concentrations of CoQ10&#160;are found in the heart, where constant chemical energy availability is imperative.&#160; In addition to its benefits for cardiac function through energy production, CoQ10 also functions as a powerful fat soluble antioxidant, providing protection against free radical attack for vascular structures, as well as for other tissues, including the brain and neurons.*",31.99,15.99,31.99,TRUE,0.125,LB,in,6,6,6,Antioxidants || Cardiovascular Support ,2,CoQ10,1,1
650,,,Ultimate Zinc-C - 50 Loz,NOW Foods,"Herbal Lozenges Supports Healthy Immune System* With Echinacea, Bee Propolis and Slippery Elm Pleasant Tasting! A Dietary Supplement Zinc is an essential mineral that plays an important role in many enzymatic functions. &#160;Found primarily in the kidney, liver, pancreas, and brain, Zinc also helps support healthy immune system functions and is an important component of bodily antioxidant systems.*",7.99,3.99,7.99,TRUE,0.43,LB,in,6,6,6,Immune Support,2,Vitamins,1,1
7700,7700.VegGlycerin(16oz).png,,Vegetable Glycerine - 16 oz.,NOW Foods,"100% Pure Versatile Skin Care Softens &#38; Moisturizes Multi-Purpose Condition: &#160;Rough skin, simple cosmetic applications. Solution: &#160;Pure Vegetable Glycerine is an outstanding moisturizer and skin cleanser that also provides softening and lubricating benefits. &#160;It's hypoallergenic and easily soluble in water, making it suitable for use in all of your favorite cosmetic applications. &#160;100% Pure Vegetable Glycerine has a long shelf life and does not easily oxidize. &#160;It is an all-natural product derived from Non-GMO palm oil or vegetable oil. NOWÂ® Solutions is the next step in the evolution of personal care products. &#160;This comprehensive natural line encompasses anti-aging moisturizers and serums, bath and body gels, shampoos and conditioners, oral care, skin care, and essential oils, all of which are formulated with the finest functional ingredients from around the world. &#160;NOWÂ® Solutions products avoid harsh chemicals and synthetic ingredients in all of our formulations, to provide a more natural product line. Product FAQ's",8.99,5.39,8.99,TRUE,1.45,LB,in,6,6,6,,2,Personal Care,1,1
